id,BeatsPerMinute
662212,118.605865
662213,118.16575
662214,118.85314
662215,118.75325
662216,118.99307
662217,119.26266
662218,119.13369
662219,118.73311
662220,119.66444
662221,120.324844
662222,119.475296
662223,118.39389
662224,118.58602
662225,118.65636
662226,118.48761
662227,119.004196
662228,118.81443
662229,118.59446
662230,118.68161
662231,118.99331
662232,118.388405
662233,118.58365
662234,118.892876
662235,118.63247
662236,118.81494
662237,118.935196
662238,118.73647
662239,118.54682
662240,118.46079
662241,118.94399
662242,119.93119
662243,118.08451
662244,118.53846
662245,119.21798
662246,118.16435
662247,118.51012
662248,118.51233
662249,118.384865
662250,119.30336
662251,119.0321
662252,118.47635
662253,119.01819
662254,118.94803
662255,119.42028
662256,118.431046
662257,119.03598
662258,119.09938
662259,118.71712
662260,119.10992
662261,118.15649
662262,118.66625
662263,118.62107
662264,118.20236
662265,119.7986
662266,118.79944
662267,118.35901
662268,118.8197
662269,118.983154
662270,118.647255
662271,118.79456
662272,118.353745
662273,118.601006
662274,119.05715
662275,118.61218
662276,118.72844
662277,118.99967
662278,118.724754
662279,118.629196
662280,119.84133
662281,118.76732
662282,118.9554
662283,118.63916
662284,118.760254
662285,118.32524
662286,118.23994
662287,117.59306
662288,118.583
662289,118.65788
662290,118.554115
662291,118.06261
662292,118.512764
662293,118.79754
662294,118.85827
662295,118.77532
662296,118.66037
662297,118.475266
662298,119.504745
662299,117.61707
662300,118.768036
662301,118.60425
662302,119.11386
662303,118.880936
662304,118.64912
662305,118.11988
662306,118.86461
662307,118.40926
662308,121.738304
662309,120.0606
662310,118.50153
662311,118.763626
662312,118.898994
662313,118.58408
662314,118.5922
662315,119.172676
662316,118.934616
662317,118.47639
662318,118.03961
662319,118.77507
662320,118.611824
662321,119.25983
662322,118.56142
662323,118.94252
662324,120.06953
662325,118.62549
662326,118.016014
662327,119.68951
662328,120.467255
662329,118.12353
662330,118.08232
662331,118.4868
662332,120.06838
662333,119.596176
662334,118.603935
662335,118.333786
662336,122.63202
662337,117.97661
662338,118.827065
662339,119.77782
662340,118.66634
662341,118.15459
662342,119.05124
662343,121.94374
662344,118.26762
662345,118.90923
662346,118.5921
662347,118.53877
662348,119.43049
662349,120.137344
662350,118.97273
662351,118.65045
662352,118.02808
662353,118.55868
662354,118.763435
662355,118.39903
662356,118.60309
662357,118.93274
662358,118.9844
662359,118.992744
662360,119.03318
662361,118.50152
662362,118.896736
662363,118.045784
662364,119.261856
662365,118.76925
662366,118.42518
662367,119.0636
662368,118.33307
662369,118.378876
662370,118.45973
662371,118.963005
662372,118.99508
662373,120.71439
662374,118.38459
662375,118.766266
662376,118.256645
662377,119.061455
662378,119.64249
662379,119.50792
662380,118.899025
662381,118.55761
662382,118.88618
662383,119.004524
662384,118.53541
662385,119.34035
662386,118.800644
662387,118.685394
662388,118.694275
662389,119.56116
662390,118.75507
662391,119.03943
662392,118.81751
662393,117.62976
662394,118.87671
662395,119.069305
662396,118.4901
662397,118.70819
662398,118.38193
662399,118.85757
662400,118.39159
662401,118.37491
662402,118.82285
662403,118.34183
662404,118.69529
662405,118.21667
662406,119.02892
662407,118.82957
662408,118.6162
662409,118.860504
662410,119.69561
662411,118.131874
662412,118.98246
662413,118.462296
662414,119.43825
662415,118.50389
662416,118.78281
662417,118.73854
662418,118.50276
662419,118.821754
662420,119.58539
662421,118.66087
662422,118.835075
662423,119.22228
662424,118.70644
662425,117.8967
662426,117.848526
662427,118.78594
662428,118.98359
662429,118.81842
662430,118.88025
662431,118.56997
662432,118.84429
662433,118.4232
662434,119.06752
662435,118.44886
662436,119.73936
662437,118.85072
662438,119.43509
662439,118.60713
662440,118.33127
662441,118.41199
662442,118.801765
662443,118.69718
662444,121.08797
662445,118.75894
662446,118.79568
662447,119.1254
662448,118.5576
662449,118.77623
662450,118.78651
662451,118.80009
662452,118.64525
662453,118.59275
662454,121.5172
662455,119.26983
662456,117.85433
662457,118.777534
662458,118.72172
662459,118.56585
662460,118.62176
662461,118.801605
662462,118.41299
662463,118.66792
662464,118.90777
662465,118.557014
662466,119.4995
662467,119.51239
662468,118.57404
662469,119.885025
662470,119.20346
662471,118.66728
662472,118.819176
662473,118.76618
662474,118.411644
662475,118.58784
662476,118.801414
662477,118.70689
662478,118.43844
662479,118.39961
662480,118.84889
662481,118.4975
662482,118.67643
662483,119.18708
662484,118.21047
662485,118.60568
662486,118.75297
662487,118.55213
662488,118.566505
662489,118.84184
662490,118.772575
662491,118.558334
662492,118.86632
662493,118.83769
662494,118.6453
662495,119.06014
662496,118.98441
662497,118.87808
662498,118.5376
662499,118.3243
662500,118.53263
662501,118.76637
662502,118.55571
662503,118.6438
662504,118.988144
662505,118.624794
662506,119.36694
662507,118.134346
662508,118.69113
662509,118.29679
662510,118.723625
662511,118.43657
662512,118.85112
662513,118.60812
662514,118.84197
662515,118.699066
662516,120.10156
662517,118.67821
662518,118.573746
662519,118.985886
662520,119.23969
662521,118.06326
662522,117.967735
662523,118.74228
662524,117.799675
662525,118.83083
662526,119.33838
662527,118.6316
662528,118.71303
662529,119.37838
662530,118.84044
662531,118.82438
662532,119.825294
662533,120.4629
662534,118.48142
662535,119.59876
662536,118.3725
662537,118.9339
662538,119.23836
662539,118.562
662540,118.7237
662541,118.54519
662542,118.42161
662543,118.67
662544,119.163376
662545,119.09133
662546,119.06838
662547,119.31272
662548,118.936516
662549,119.664795
662550,118.52288
662551,119.04592
662552,119.038605
662553,118.42543
662554,118.65335
662555,119.44441
662556,118.85598
662557,118.37438
662558,118.79045
662559,118.8614
662560,118.96754
662561,118.76603
662562,118.598434
662563,119.319824
662564,119.5692
662565,119.00301
662566,118.70131
662567,118.57181
662568,118.910164
662569,118.63946
662570,119.00596
662571,119.39872
662572,121.798676
662573,119.11139
662574,118.93611
662575,118.650734
662576,119.156586
662577,118.565674
662578,119.53252
662579,118.58206
662580,118.64755
662581,118.82819
662582,118.06969
662583,118.41456
662584,119.95604
662585,119.67713
662586,118.54065
662587,118.93675
662588,118.78369
662589,118.52366
662590,118.54923
662591,118.925026
662592,118.181946
662593,119.016655
662594,118.94903
662595,118.768234
662596,118.53291
662597,119.21113
662598,118.61067
662599,118.795525
662600,118.908775
662601,118.90397
662602,118.75328
662603,119.09625
662604,118.58569
662605,118.50205
662606,118.69206
662607,119.98705
662608,120.114044
662609,119.01336
662610,119.91681
662611,119.0844
662612,119.370285
662613,118.87005
662614,119.27902
662615,118.84583
662616,118.464066
662617,118.49428
662618,119.66939
662619,118.56716
662620,119.03275
662621,118.9206
662622,118.68544
662623,118.787254
662624,118.624596
662625,118.54042
662626,118.353485
662627,119.41548
662628,117.874245
662629,118.70243
662630,118.57892
662631,118.45857
662632,118.89426
662633,118.16813
662634,118.95709
662635,118.70102
662636,118.743614
662637,118.97059
662638,118.349266
662639,118.78934
662640,118.70843
662641,119.06113
662642,119.14614
662643,119.18346
662644,118.46096
662645,119.13287
662646,119.31249
662647,118.650826
662648,119.045105
662649,118.452736
662650,119.68703
662651,118.773994
662652,121.07449
662653,118.97832
662654,118.71007
662655,118.721565
662656,118.58152
662657,118.253456
662658,118.55082
662659,118.361984
662660,118.4602
662661,118.75722
662662,118.64781
662663,118.7628
662664,118.67479
662665,118.95398
662666,119.07374
662667,118.38246
662668,118.7574
662669,119.61068
662670,118.66369
662671,118.66491
662672,119.248764
662673,118.9705
662674,118.730286
662675,117.96296
662676,118.86135
662677,119.046715
662678,118.46389
662679,118.85785
662680,119.02242
662681,118.21306
662682,119.02968
662683,118.782005
662684,118.94794
662685,118.44877
662686,118.92239
662687,118.76601
662688,118.37682
662689,118.77374
662690,118.837364
662691,118.69152
662692,119.15953
662693,118.6948
662694,117.92725
662695,118.3459
662696,118.74369
662697,118.70617
662698,118.929634
662699,118.87053
662700,118.684494
662701,118.888275
662702,118.749535
662703,119.02344
662704,121.57634
662705,118.59891
662706,119.006424
662707,118.00407
662708,118.63379
662709,119.47151
662710,118.23178
662711,119.23007
662712,118.60132
662713,119.03841
662714,118.78125
662715,118.46527
662716,118.79227
662717,118.79313
662718,119.27067
662719,118.539185
662720,118.61466
662721,119.82697
662722,118.28414
662723,118.20841
662724,118.13136
662725,119.0375
662726,118.63137
662727,120.25983
662728,119.10427
662729,119.209465
662730,119.1114
662731,119.142456
662732,117.8974
662733,118.62318
662734,118.326195
662735,118.61614
662736,118.48348
662737,118.853966
662738,118.77409
662739,118.66245
662740,119.04187
662741,119.01122
662742,118.70593
662743,118.59214
662744,119.136406
662745,118.77884
662746,118.717705
662747,118.884224
662748,118.68395
662749,118.68846
662750,119.416626
662751,119.085785
662752,118.23424
662753,118.68576
662754,118.25211
662755,118.22978
662756,118.85063
662757,119.53868
662758,118.16906
662759,118.79902
662760,118.83607
662761,118.91952
662762,118.10857
662763,118.1021
662764,118.71162
662765,118.77059
662766,119.140724
662767,118.14054
662768,119.87967
662769,118.30374
662770,118.67588
662771,119.14242
662772,118.68038
662773,121.38711
662774,119.32693
662775,118.72166
662776,118.59764
662777,118.178795
662778,118.673546
662779,119.20834
662780,118.80155
662781,118.628334
662782,119.43411
662783,119.099655
662784,118.79035
662785,118.52616
662786,119.479225
662787,118.68608
662788,118.62248
662789,118.26928
662790,118.58698
662791,118.75021
662792,118.91491
662793,118.6546
662794,118.70009
662795,118.97953
662796,118.361465
662797,119.25284
662798,119.17736
662799,118.83018
662800,118.99166
662801,119.40635
662802,119.02858
662803,119.444534
662804,117.864555
662805,119.27855
662806,118.888466
662807,118.69113
662808,119.80076
662809,118.84186
662810,119.164986
662811,118.835846
662812,118.93782
662813,120.35536
662814,118.987206
662815,118.70128
662816,119.214
662817,119.060814
662818,119.0028
662819,118.80375
662820,118.98669
662821,119.4509
662822,118.1448
662823,118.706245
662824,118.483864
662825,118.95626
662826,119.03808
662827,119.013275
662828,118.41362
662829,118.63963
662830,118.76006
662831,118.60582
662832,119.359634
662833,118.69646
662834,117.9975
662835,118.71192
662836,119.47986
662837,118.51721
662838,118.51593
662839,118.698
662840,118.89399
662841,118.04822
662842,117.863945
662843,119.04821
662844,119.1727
662845,118.42391
662846,119.22759
662847,118.88727
662848,118.62005
662849,118.683395
662850,119.361916
662851,118.13363
662852,118.83197
662853,118.746506
662854,119.00624
662855,118.635475
662856,118.59972
662857,118.86729
662858,118.87258
662859,119.50562
662860,118.75887
662861,118.89182
662862,118.75068
662863,118.55342
662864,119.59485
662865,117.8881
662866,119.143875
662867,121.125824
662868,118.791504
662869,119.19599
662870,118.63415
662871,119.02357
662872,119.948906
662873,118.64246
662874,119.26537
662875,118.372444
662876,118.66898
662877,118.837875
662878,118.45676
662879,118.641846
662880,118.525375
662881,118.24562
662882,119.03828
662883,118.95887
662884,120.44448
662885,120.241974
662886,118.93059
662887,118.61644
662888,119.718666
662889,118.36228
662890,119.00473
662891,118.85987
662892,118.87742
662893,118.68715
662894,118.697075
662895,119.00437
662896,118.956795
662897,118.990875
662898,118.93238
662899,118.86719
662900,119.19565
662901,119.45947
662902,118.39828
662903,118.5821
662904,118.76449
662905,118.005356
662906,118.64927
662907,118.829636
662908,118.45968
662909,118.41664
662910,118.84314
662911,119.09252
662912,118.92921
662913,118.93488
662914,118.83915
662915,119.02409
662916,118.766525
662917,119.07716
662918,118.45855
662919,118.401085
662920,119.41187
662921,118.35965
662922,118.34865
662923,118.827324
662924,118.787186
662925,119.23107
662926,118.67339
662927,118.95973
662928,119.3663
662929,119.018524
662930,118.97246
662931,118.95421
662932,120.268814
662933,119.683014
662934,118.75849
662935,118.64691
662936,117.96475
662937,119.027054
662938,119.55412
662939,118.91177
662940,118.2506
662941,117.910095
662942,118.85309
662943,119.19105
662944,118.45172
662945,118.50692
662946,118.77052
662947,118.239876
662948,118.79891
662949,119.34883
662950,118.84077
662951,119.07397
662952,118.58648
662953,118.93745
662954,118.889694
662955,118.51673
662956,118.58996
662957,118.87801
662958,118.929405
662959,119.59967
662960,118.748825
662961,118.78949
662962,119.3846
662963,118.93449
662964,117.981575
662965,118.619385
662966,118.859566
662967,118.56434
662968,118.03383
662969,119.18014
662970,118.73445
662971,119.040886
662972,118.57129
662973,119.62862
662974,118.658936
662975,119.02677
662976,117.99591
662977,120.065506
662978,118.58953
662979,118.682945
662980,119.099976
662981,119.224815
662982,119.219
662983,118.86595
662984,118.82326
662985,119.01705
662986,117.78501
662987,119.37133
662988,118.49809
662989,118.63518
662990,118.766594
662991,118.16249
662992,117.64331
662993,118.51124
662994,119.025055
662995,118.94698
662996,119.052505
662997,118.79251
662998,118.86016
662999,119.07641
663000,118.53807
663001,118.531105
663002,118.82247
663003,119.46439
663004,118.723206
663005,118.64306
663006,118.08466
663007,118.87644
663008,118.720436
663009,119.2567
663010,119.15221
663011,119.09625
663012,118.68789
663013,118.69284
663014,118.69708
663015,120.136086
663016,118.73404
663017,118.29941
663018,119.21513
663019,117.92819
663020,118.523544
663021,118.60644
663022,118.747505
663023,118.12377
663024,119.57203
663025,118.954506
663026,119.0095
663027,119.19927
663028,118.4884
663029,118.37803
663030,118.91475
663031,118.5902
663032,118.347
663033,119.525215
663034,118.61996
663035,118.43568
663036,118.41338
663037,118.03245
663038,118.39179
663039,118.48112
663040,119.23005
663041,118.6529
663042,118.83035
663043,118.57459
663044,118.510124
663045,118.748924
663046,119.028305
663047,119.37748
663048,119.02499
663049,118.708885
663050,118.82149
663051,118.769455
663052,118.705795
663053,118.52969
663054,118.540955
663055,118.98261
663056,120.12182
663057,118.75866
663058,118.858505
663059,118.80673
663060,118.851074
663061,118.86777
663062,118.74329
663063,118.02699
663064,118.34485
663065,118.86188
663066,118.3615
663067,119.115906
663068,117.90545
663069,118.761894
663070,118.84239
663071,118.88492
663072,118.71259
663073,119.076645
663074,118.72472
663075,119.1794
663076,117.52244
663077,118.66612
663078,118.57254
663079,118.59222
663080,118.48583
663081,118.29853
663082,120.85119
663083,118.952995
663084,118.7523
663085,119.3392
663086,118.50359
663087,118.21414
663088,118.74547
663089,118.726456
663090,118.69444
663091,118.96595
663092,118.89407
663093,118.62221
663094,119.19752
663095,118.43556
663096,119.038445
663097,118.829796
663098,118.21174
663099,118.20171
663100,118.88149
663101,118.78029
663102,118.573135
663103,118.95221
663104,118.69932
663105,118.8563
663106,118.52969
663107,118.62256
663108,118.98719
663109,119.11938
663110,118.835594
663111,118.80874
663112,118.498764
663113,118.553215
663114,118.57968
663115,119.82146
663116,118.624
663117,118.87513
663118,118.92639
663119,118.19728
663120,118.55146
663121,119.11966
663122,118.60505
663123,118.71193
663124,118.76748
663125,118.03857
663126,118.48464
663127,118.73891
663128,119.040695
663129,119.39413
663130,119.00716
663131,119.20235
663132,118.28206
663133,118.72147
663134,118.99446
663135,118.84711
663136,118.87717
663137,118.933044
663138,118.8062
663139,118.3098
663140,118.87928
663141,118.41772
663142,118.25275
663143,118.92135
663144,118.15008
663145,118.705475
663146,118.39573
663147,118.55566
663148,118.67389
663149,118.84066
663150,119.18092
663151,119.48959
663152,118.445335
663153,118.32349
663154,118.988914
663155,119.38443
663156,118.687004
663157,119.15884
663158,118.141365
663159,118.68326
663160,118.8082
663161,118.953674
663162,119.041
663163,118.42143
663164,118.358505
663165,119.21349
663166,119.374954
663167,118.71051
663168,118.63383
663169,118.15645
663170,119.01606
663171,118.78385
663172,119.148026
663173,119.106606
663174,118.3275
663175,118.85916
663176,118.71561
663177,118.98728
663178,118.52537
663179,118.881905
663180,118.83649
663181,119.377266
663182,118.373474
663183,119.02888
663184,118.61653
663185,118.70284
663186,118.63814
663187,119.202675
663188,118.731476
663189,118.77408
663190,118.53058
663191,118.555244
663192,118.73615
663193,118.94094
663194,118.77267
663195,118.661125
663196,118.32247
663197,118.8584
663198,118.83951
663199,119.09847
663200,118.46726
663201,118.932556
663202,118.30065
663203,118.899925
663204,118.96683
663205,118.36986
663206,118.97094
663207,118.64193
663208,118.571144
663209,119.40479
663210,118.71616
663211,118.99842
663212,118.7271
663213,118.78391
663214,118.43171
663215,118.864296
663216,119.76956
663217,118.553734
663218,118.811584
663219,118.88981
663220,119.713745
663221,117.71838
663222,118.550575
663223,119.691864
663224,119.78433
663225,117.9717
663226,118.464645
663227,118.7112
663228,119.21065
663229,119.618385
663230,118.54159
663231,118.9704
663232,118.742905
663233,118.85371
663234,118.71069
663235,119.66528
663236,118.98402
663237,118.48611
663238,118.89796
663239,118.82983
663240,118.13967
663241,118.849594
663242,118.77707
663243,118.044365
663244,119.095055
663245,118.81655
663246,118.09705
663247,118.764694
663248,118.6953
663249,118.377075
663250,119.140594
663251,118.94178
663252,119.603004
663253,118.778564
663254,118.885315
663255,118.71583
663256,119.189674
663257,118.8245
663258,118.93356
663259,118.15798
663260,118.79681
663261,119.03944
663262,118.78426
663263,119.3046
663264,118.29919
663265,118.73502
663266,118.64042
663267,118.67446
663268,119.13614
663269,119.0915
663270,118.420685
663271,120.15072
663272,120.25065
663273,119.0203
663274,118.65963
663275,118.74574
663276,119.15408
663277,118.12771
663278,119.44213
663279,119.113686
663280,118.825775
663281,119.546326
663282,117.8457
663283,119.1458
663284,118.85988
663285,118.55576
663286,119.19024
663287,118.95675
663288,118.787094
663289,118.91872
663290,118.43241
663291,119.08371
663292,119.19634
663293,118.72996
663294,118.62499
663295,119.1466
663296,118.88624
663297,119.580414
663298,118.08994
663299,119.07113
663300,118.48327
663301,119.59999
663302,118.94882
663303,118.87955
663304,118.67954
663305,118.62083
663306,119.156456
663307,118.54946
663308,119.01295
663309,119.06697
663310,117.56602
663311,118.944695
663312,118.56219
663313,118.897545
663314,118.55059
663315,118.48653
663316,119.06479
663317,118.26077
663318,119.23257
663319,118.180305
663320,118.91947
663321,118.60105
663322,118.592766
663323,118.61782
663324,119.07527
663325,120.331474
663326,119.01797
663327,118.94616
663328,118.496124
663329,118.55611
663330,119.19002
663331,119.21217
663332,118.44141
663333,118.75219
663334,118.660034
663335,118.90067
663336,118.40396
663337,119.152885
663338,118.983
663339,118.58378
663340,119.07614
663341,118.7921
663342,118.72518
663343,118.67481
663344,118.39314
663345,118.42993
663346,119.07725
663347,118.14484
663348,118.99389
663349,118.58223
663350,118.66131
663351,118.893364
663352,118.38413
663353,119.015564
663354,118.91351
663355,118.50624
663356,119.8481
663357,118.73734
663358,119.01866
663359,118.966255
663360,118.63435
663361,119.44371
663362,119.77336
663363,118.88232
663364,118.693634
663365,117.9953
663366,117.559006
663367,118.48513
663368,118.581696
663369,118.60676
663370,118.22993
663371,119.11908
663372,118.94298
663373,118.69138
663374,118.887955
663375,118.81657
663376,118.76622
663377,119.258385
663378,118.58226
663379,118.38133
663380,118.609
663381,119.48774
663382,117.938515
663383,118.66388
663384,118.72566
663385,119.26442
663386,118.74876
663387,119.05573
663388,118.179436
663389,118.527176
663390,119.75588
663391,119.008286
663392,119.18075
663393,118.59813
663394,118.031265
663395,118.98575
663396,119.23539
663397,118.6994
663398,120.075455
663399,118.55827
663400,118.73555
663401,118.53006
663402,118.73702
663403,118.88273
663404,119.2342
663405,119.02023
663406,118.64856
663407,118.44772
663408,118.72938
663409,118.839386
663410,118.91372
663411,118.846596
663412,119.2103
663413,118.55908
663414,118.075615
663415,118.73382
663416,118.75261
663417,118.80373
663418,118.50642
663419,118.63967
663420,118.49284
663421,118.44448
663422,118.19337
663423,119.109825
663424,118.66998
663425,118.61521
663426,118.377686
663427,118.558685
663428,118.82964
663429,119.47849
663430,118.72081
663431,119.03641
663432,118.55263
663433,120.03993
663434,119.14016
663435,118.92303
663436,119.00446
663437,119.812515
663438,118.8914
663439,118.228165
663440,118.378365
663441,118.8594
663442,118.37462
663443,118.060356
663444,118.40202
663445,119.39758
663446,118.40718
663447,118.95875
663448,119.17369
663449,118.73142
663450,118.88198
663451,118.7078
663452,119.01395
663453,119.085846
663454,118.51746
663455,119.29744
663456,118.74757
663457,118.79647
663458,118.6621
663459,118.92593
663460,118.89745
663461,118.401985
663462,118.786446
663463,118.695694
663464,118.16201
663465,120.25438
663466,118.89289
663467,117.77597
663468,118.62399
663469,118.66015
663470,118.666595
663471,118.66885
663472,119.34285
663473,118.96079
663474,118.353294
663475,119.34662
663476,118.74557
663477,118.83555
663478,118.48322
663479,119.14265
663480,119.1525
663481,118.390915
663482,119.177765
663483,119.487175
663484,118.86048
663485,118.63357
663486,119.31572
663487,119.154495
663488,118.388794
663489,117.79371
663490,120.09121
663491,119.193245
663492,118.82866
663493,118.917854
663494,118.68372
663495,118.86312
663496,118.69648
663497,118.64558
663498,118.43193
663499,118.6101
663500,119.06709
663501,118.70185
663502,117.61413
663503,118.20999
663504,118.45944
663505,118.91108
663506,118.53558
663507,118.10604
663508,119.1308
663509,118.322845
663510,118.92547
663511,119.21482
663512,118.67901
663513,117.82726
663514,118.812996
663515,119.023224
663516,118.71418
663517,118.653465
663518,118.72824
663519,118.93494
663520,118.48289
663521,119.14653
663522,119.75416
663523,118.80214
663524,118.18651
663525,119.21753
663526,118.80643
663527,119.23345
663528,119.0391
663529,118.802605
663530,118.83993
663531,119.12351
663532,119.2389
663533,118.75502
663534,119.03307
663535,118.15053
663536,118.772736
663537,118.75791
663538,119.16926
663539,118.294205
663540,118.65609
663541,118.49871
663542,118.31692
663543,118.665794
663544,119.012856
663545,119.202576
663546,118.608246
663547,118.27177
663548,119.26648
663549,118.32806
663550,119.20302
663551,118.66495
663552,118.86947
663553,118.67798
663554,119.357925
663555,118.91224
663556,119.08022
663557,118.610146
663558,118.21208
663559,119.03191
663560,118.76605
663561,118.56706
663562,119.28366
663563,118.80997
663564,118.69853
663565,118.594315
663566,119.230034
663567,118.62556
663568,118.53251
663569,118.70799
663570,118.94931
663571,118.98353
663572,118.732376
663573,121.325485
663574,118.56438
663575,118.69593
663576,118.69537
663577,118.851875
663578,118.377556
663579,118.90496
663580,118.72602
663581,119.00056
663582,118.24934
663583,118.513115
663584,118.70521
663585,119.053215
663586,119.102585
663587,118.32968
663588,118.954796
663589,118.90619
663590,118.85251
663591,118.038216
663592,119.2288
663593,118.348885
663594,118.70866
663595,118.58422
663596,119.04332
663597,118.76496
663598,119.17453
663599,118.85015
663600,118.10538
663601,119.01627
663602,118.80996
663603,119.291374
663604,118.89673
663605,118.82902
663606,118.664375
663607,118.76444
663608,119.75483
663609,118.72107
663610,119.107124
663611,118.42408
663612,119.06861
663613,119.01234
663614,118.94662
663615,119.18176
663616,118.70066
663617,118.6159
663618,118.678894
663619,118.32688
663620,117.90073
663621,118.82432
663622,118.22157
663623,118.493355
663624,118.65901
663625,118.74216
663626,119.30431
663627,117.25972
663628,118.74197
663629,119.02512
663630,119.22835
663631,118.38704
663632,118.36892
663633,119.04816
663634,119.12601
663635,119.085144
663636,119.11134
663637,119.42481
663638,119.08053
663639,118.61297
663640,118.85909
663641,118.883125
663642,118.246826
663643,117.92642
663644,118.66254
663645,118.86615
663646,118.7286
663647,118.478775
663648,118.867805
663649,119.35013
663650,118.86099
663651,119.56766
663652,119.44875
663653,118.28449
663654,118.13953
663655,119.507454
663656,118.92589
663657,118.893364
663658,118.447136
663659,118.52194
663660,118.49798
663661,118.62899
663662,118.80506
663663,118.35208
663664,118.651085
663665,118.91864
663666,118.85394
663667,119.059715
663668,118.17833
663669,118.53476
663670,118.61896
663671,118.20609
663672,118.81645
663673,119.35102
663674,119.034515
663675,119.36889
663676,118.40291
663677,119.00294
663678,119.39245
663679,119.54961
663680,118.82675
663681,118.89766
663682,118.48535
663683,119.79172
663684,118.59936
663685,118.82738
663686,118.58527
663687,119.20648
663688,118.93152
663689,118.98077
663690,120.63026
663691,118.62679
663692,117.69273
663693,118.92607
663694,118.81135
663695,119.03658
663696,118.86561
663697,118.995285
663698,118.09771
663699,118.590454
663700,120.17046
663701,118.63716
663702,118.77146
663703,118.83349
663704,118.6828
663705,118.79044
663706,119.00635
663707,118.60137
663708,118.27846
663709,119.0779
663710,118.882935
663711,118.34125
663712,119.24058
663713,118.50253
663714,118.63229
663715,118.64668
663716,119.012245
663717,118.766464
663718,118.85843
663719,119.05794
663720,118.95743
663721,119.1237
663722,118.6566
663723,118.064926
663724,118.71315
663725,118.41994
663726,119.33404
663727,118.907936
663728,119.09648
663729,118.98289
663730,118.98185
663731,118.498344
663732,118.07699
663733,118.35879
663734,118.9235
663735,118.9017
663736,119.113396
663737,118.82717
663738,118.819824
663739,118.63221
663740,119.10462
663741,119.21639
663742,118.8095
663743,120.142586
663744,118.839485
663745,118.8891
663746,119.020515
663747,118.72512
663748,118.988464
663749,119.35635
663750,119.10911
663751,118.84418
663752,118.59473
663753,118.57643
663754,118.9001
663755,118.7884
663756,118.496994
663757,118.67546
663758,118.857735
663759,119.71757
663760,118.94107
663761,118.28639
663762,120.19568
663763,118.91002
663764,118.651375
663765,118.16383
663766,118.577576
663767,118.795425
663768,119.55553
663769,118.97301
663770,118.264595
663771,118.859856
663772,118.77808
663773,118.79148
663774,118.93106
663775,119.31749
663776,119.017746
663777,118.68967
663778,118.860664
663779,119.131714
663780,118.70951
663781,118.77301
663782,118.95568
663783,118.57635
663784,119.50675
663785,118.345345
663786,118.35151
663787,118.67824
663788,119.349754
663789,118.56569
663790,119.30972
663791,119.63771
663792,118.93779
663793,119.141014
663794,118.95015
663795,119.504814
663796,118.65118
663797,119.167435
663798,118.636734
663799,118.78286
663800,118.54879
663801,118.72017
663802,119.13184
663803,118.86251
663804,118.411896
663805,119.13902
663806,118.65623
663807,118.64479
663808,118.643234
663809,118.92948
663810,117.89159
663811,118.649254
663812,118.84788
663813,118.71297
663814,118.5265
663815,118.99435
663816,119.28709
663817,118.71917
663818,118.06866
663819,118.869385
663820,118.97738
663821,118.63632
663822,118.62719
663823,118.598755
663824,119.103264
663825,118.71436
663826,118.954155
663827,117.91103
663828,117.821304
663829,118.88367
663830,119.93629
663831,118.81135
663832,118.272
663833,119.20356
663834,119.01898
663835,118.694435
663836,118.65735
663837,118.23645
663838,118.55327
663839,119.289246
663840,118.902534
663841,118.8333
663842,119.49056
663843,118.492546
663844,117.96059
663845,118.514984
663846,119.02485
663847,119.110085
663848,118.97593
663849,118.70851
663850,119.023674
663851,119.175354
663852,118.86866
663853,119.57001
663854,118.73557
663855,118.991776
663856,118.92466
663857,118.68417
663858,118.83265
663859,118.7697
663860,118.877686
663861,117.83634
663862,118.19512
663863,118.61652
663864,119.27262
663865,118.57709
663866,118.53248
663867,118.315926
663868,118.8906
663869,118.905045
663870,119.33661
663871,118.9449
663872,118.73122
663873,118.89937
663874,118.64716
663875,119.1681
663876,119.669464
663877,119.67189
663878,117.67757
663879,119.23015
663880,118.46712
663881,118.75165
663882,118.99392
663883,119.24144
663884,118.594574
663885,118.34586
663886,118.19123
663887,118.523
663888,118.54358
663889,118.90817
663890,118.54428
663891,119.207275
663892,118.73545
663893,118.740234
663894,118.90623
663895,118.24867
663896,118.40794
663897,119.23275
663898,119.07225
663899,118.97991
663900,118.956245
663901,117.68307
663902,118.65594
663903,118.5731
663904,119.4273
663905,118.74573
663906,119.0909
663907,118.50098
663908,118.53269
663909,118.83995
663910,118.28233
663911,119.243484
663912,119.04103
663913,118.07874
663914,118.701
663915,118.9228
663916,118.71408
663917,118.9346
663918,118.82211
663919,119.08556
663920,118.54263
663921,119.6382
663922,118.66075
663923,118.79915
663924,118.6721
663925,118.7191
663926,117.864395
663927,118.66482
663928,118.53688
663929,118.7905
663930,120.42179
663931,118.769196
663932,119.10733
663933,119.18134
663934,118.547386
663935,117.72918
663936,120.54426
663937,119.0286
663938,118.73915
663939,118.450775
663940,118.13339
663941,119.39955
663942,118.73593
663943,118.362144
663944,119.222694
663945,118.36741
663946,119.01599
663947,119.11965
663948,118.63735
663949,118.92538
663950,118.75448
663951,119.59333
663952,118.71409
663953,119.34775
663954,118.71361
663955,118.92071
663956,118.695
663957,118.71949
663958,119.89186
663959,119.497444
663960,117.77717
663961,118.35776
